latitude,longitude,street_num,street_name,city,province,postal_code
43.2189045,-79.7831318,22,Angus Road,Hamilton,Ontario,L8G 5E5
48.4440344,-89.2082929,219,Angus Street,Thunder Bay,Ontario,P7A 4P2
45.3004401,-74.6314505,101,Anik Street,North Glengarry,Ontario,K0C 1A0
46.5352403,-84.3344175,105,Anita Boulevard,Sault Ste. Marie,Ontario,P6C 2H8
43.204612,-79.8692162,3,Anita Court,Hamilton,Ontario,L8W 1C4
43.8595581,-79.2875865,87,Anita Drive,Markham,Ontario,L3R 2B3
43.8595926,-79.287572,89,Anita Drive,Markham,Ontario,L3R 2B3
43.9040029,-79.2575529,25,Anjac Crescent,Markham,Ontario,L6E 1X1
45.452873,-75.6507006,10,Anjou Private,Ottawa,Ontario,K1G 3H8
43.8524925,-79.3552338,8,Ankara Court,Markham,Ontario,L3R 4X8
45.6458066,-79.8666581,15,Anki Rock Road,Whitestone,Ontario,P0A 1G0
43.7175604,-79.5310447,22,Ann Arbour Road,Toronto,Ontario,M9M 1A9
46.4204841,-81.1132623,14,Ann Court,Sudbury,Ontario,P3Y 1L3
43.8477245,-79.2489582,2,Ann Louise Crescent,Markham,Ontario,L3S 3P7
44.1703506,-77.3777933,301,Ann Street,Belleville,Ontario,K8N 2Y8
44.3513178,-79.0408573,46,Ann Street North,Brock,Ontario,L0E 1E0
44.3483334,-79.0395771,49,Ann Street South,Brock,Ontario,L0E 1E0
45.383524,-75.7282179,188,Anna Avenue,Ottawa,Ontario,K1Z 7W9
43.1995594,-79.8501445,28,Anna Capri Drive,Hamilton,Ontario,L8W 3Z7
43.8639243,-79.3150632,41,Anna Russell Way,Markham,Ontario,L3X 1L9
43.1644468,-81.6828611,223,Anna Street,North Middlesex,Ontario,N0M 2K0
46.5276472,-84.2714761,116,Anna Street,Sault Ste. Marie,Ontario,P6B 4G1
43.8925442,-79.3701701,23,Annabale Drive,Markham,Ontario,L6C 0J4
43.7521841,-79.5895471,50,Annabelle Drive,Toronto,Ontario,M9V 5C7
46.5596492,-80.8886283,65,Annala Drive,Sudbury,Ontario,P3L 1C2
43.8916897,-78.8128631,606,Annandale Street,Oshawa,Ontario,L1H 7J2
43.9033532,-78.8952072,734,Annapolis Avenue,Oshawa,Ontario,L1J 2L3
45.3492065,-75.6682546,138,Annapolis Circle,Ottawa,Ontario,K1V 0X3
43.5057212,-80.5087856,480,Annapolis Court,Waterloo,Ontario,N2K 4A2
43.5058884,-80.50886,482,Annapolis Court,Waterloo,Ontario,N2K 4A2
43.2031147,-79.8619292,24,Annapolis Way,Hamilton,Ontario,L8W 1C4
43.4994906,-80.5150205,535,Anndale Court,Waterloo,Ontario,N2K 2E1
43.6829207,-79.2768309,32,Anndale Road,Toronto,Ontario,M1N 2T6
43.7077986,-79.6990013,23,Anne Court,Brampton,Ontario,L6T 2W8
43.3943598,-80.3503172,263,Anne Street,Cambridge,Ontario,N3H 3P9
46.593061,-81.3329849,94,Anne Street,Sudbury,Ontario,P0M 1R0
44.3923574,-79.7132598,181,Anne Street North,Barrie,Ontario,L4N 3Z1
44.3774546,-79.7004529,73,Anne Street South,Barrie,Ontario,L4N 2G5
43.7004898,-79.2599078,18,Anneke Road,Toronto,Ontario,M1N 2J1
43.6672926,-79.4045327,13,Annex Lane,Toronto,Ontario,M5R 2S9
43.1438953,-81.5382223,117,Annie Ada Shipley Street,North Middlesex,Ontario,N0M 1A0
46.4846586,-80.9832444,368,Annie Street,Sudbury,Ontario,P3B 2W7
43.8624435,-79.2873597,36,Annina Crescent,Markham,Ontario,L3R 2B3
43.8622346,-79.2859733,77,Annina Crescent,Markham,Ontario,L3R 2B3
45.453356,-75.4682731,719,Annisettes Ridge,Ottawa,Ontario,K4A 0A5
43.9277184,-78.6819821,12,Annisson Court,Clarington,Ontario,L1C 0E2
43.8160385,-79.0842584,595,Annland Street,Pickering,Ontario,L1W 1W7
43.8194654,-79.0798092,706,Annland Street,Pickering,Ontario,L1W 1W7
43.6498851,-79.8055195,20,Annual Circle,Brampton,Ontario,L6S 0X5
43.7434966,-79.2562465,34,Anola Place,Toronto,Ontario,M1K 4X5
52.2491244,-113.7795993,20,Anquetel Close,Red Deer,Alberta,T4N 6R9
52.2509601,-113.7740824,90,Anquetel Street,Red Deer,Alberta,T4R 2H3
52.250197,-113.7733442,4,Ansett Crescent,Red Deer,Alberta,T4R 2H3
43.7359137,-79.4474477,8,Ansford Avenue,Toronto,Ontario,M3H 2Z1
43.7997695,-79.564207,214,Ansley Grove Road,Vaughan,Ontario,L4L 3W4
43.2132236,-79.8321366,25,Anson Avenue,Hamilton,Ontario,L8T 4Y4
43.3895131,-80.4646524,35,Anson Court,Kitchener,Ontario,N2R 0A3
45.334282,-75.7090391,22,Antares Drive,Ottawa,Ontario,K2E 8C3
48.4363628,-89.258177,285,Anten Street,Thunder Bay,Ontario,P7B 2E4
43.7604176,-79.5713737,140,Anthia Drive,Toronto,Ontario,M9L 1C8
43.8034632,-79.4771302,86,Anthony Lane,Vaughan,Ontario,L4J 7R4
43.7281781,-79.47086,136,Anthony Road,Toronto,Ontario,M3K 1E3
43.8941344,-79.3753309,39,Anthony Roman Avenue,Markham,Ontario,L6C 0J4
43.8939639,-79.3767221,69,Anthony Roman Avenue,Markham,Ontario,L6C 0J4
43.2252152,-79.9246853,55,Anthony Street,Hamilton,Ontario,L9C 7B9
43.6630517,-79.7952284,77,Antibes Drive,Brampton,Ontario,L6X 0S1
50.462736,-104.5509003,38,Anticknap Bay,Regina,Saskatchewan,S4N 4C8
45.4872833,-75.4742172,349,Antigonish Avenue,Ottawa,Ontario,K4A 3R1
43.9111174,-78.8994897,566,Antigua Crescent,Oshawa,Ontario,L1J 6T8
43.7482238,-79.7785063,13,Antilia Street,Brampton,Ontario,L6R 2W5
43.6699734,-79.5662385,98,Antioch Drive,Toronto,Ontario,M9B 6A4
45.2802541,-75.6838836,512,Antique Court,Ottawa,Ontario,K1V 1T6
43.7194762,-79.7676257,10,Antler Road,Brampton,Ontario,L6V 4P3
43.7986856,-79.553941,28,Antonella Crescent,Vaughan,Ontario,L4L 7N7
43.798442,-79.5555886,130,Antonella Crescent,Vaughan,Ontario,L4L 7N7
43.7988411,-79.6203158,67,Antonia Court,Vaughan,Ontario,L4L 6H3
43.7984109,-79.6200007,67,Antonia Court,Vaughan,Ontario,L4L 6H3
48.4466352,-89.2262309,18,Antonisen Avenue,Thunder Bay,Ontario,P7A 5M6
43.8853057,-79.4946383,64,Antonni Court,Vaughan,Ontario,L6A 4K5
43.8490239,-79.5734634,52,Antorisa Avenue,Vaughan,Ontario,L4H 3M4
42.9427498,-81.2188966,37,Antrim Crescent,London,Ontario,N6E 1W4
46.5013009,-81.001676,356,Antwerp Avenue,Sudbury,Ontario,P3C 4M7
50.6698149,-120.3408656,162,Anvil Crescent,Kamloops,British Columbia,V2C 6E2
43.7505675,-79.3837158,44,Anvil Millway,Toronto,Ontario,M2L 1L3
43.3892567,-80.4442574,149,Anvil Street,Kitchener,Ontario,N2P 0A1
45.3150392,-75.8231549,113,Anwatin Street,Ottawa,Ontario,K2H 8A8
44.0730711,-81.7541823,403,Apache Street,Huron-Kinloss,Ontario,N2Z 2X3
43.7933753,-79.3322737,105,Apache Trail,Toronto,Ontario,M2J 4Y2
43.0051334,-81.2316573,53,Apeldoom Crescent,London,Ontario,N5Y 5A1
45.9610707,-66.6935314,43,Apeldoorn Lane,Fredericton,New Brunswick,E3B 5Z1
43.2017837,-79.7930938,20,Apex Court,Hamilton,Ontario,L8J 3Z6
43.7147917,-79.4594241,26,Apex Road,Toronto,Ontario,M6A 3B6
45.2478245,-75.7501452,354,Aphelion Crescent,Ottawa,Ontario,K2J 6E2
43.7044311,-79.7434903,9,Apollo Court,Brampton,Ontario,L6V 1C3
42.911878,-79.2571515,5,Apollo Drive,Port Colborne,Ontario,L3K 5Z5
43.7467915,-79.3625218,17,Apollo Drive,Toronto,Ontario,M3B 1P7
45.4747063,-75.4845022,697,Apollo Way,Ottawa,Ontario,K4A 1N5
43.0307018,-81.2005485,37,Aponi Crescent,London,Ontario,N5Y 5R6
43.0284435,-81.1989461,165,Aponi Place,London,Ontario,N5Y 5R6
43.8911316,-79.496398,12,Appalachan Road,Vaughan,Ontario,L4E 0A3
43.891768,-79.495848,29,Appalachan Road,Vaughan,Ontario,L4E 0A3
43.4216686,-80.4805408,158,Appalachian Crescent,Kitchener,Ontario,N2E 3H5
46.5460825,-84.4072004,22,Appaloosa Avenue,Sault Ste. Marie,Ontario,P6C 2K8
43.0073655,-81.2219405,59,Appel Street,London,Ontario,N5Y 3K7
43.8133925,-79.6038815,112,Appian Way,Vaughan,Ontario,L4H 2J2
43.924033,-78.6771026,121,Apple Blossom Boulevard,Clarington,Ontario,L1C 0E2
43.8397282,-79.4710332,303,Apple Blossom Drive,Vaughan,Ontario,L4J 8W5
43.0072292,-79.2586861,20,Apple Court,Welland,Ontario,L3C 3V3
45.2761269,-75.8494076,40,Apple Creek Crescent,Ottawa,Ontario,K2M 3A6
43.448669,-80.3058884,43,Apple Drive,Cambridge,Ontario,N3C 1B7
43.8464436,-79.4755156,131,Apple Grove Court,Vaughan,Ontario,L4J 9E3
43.3880566,-80.4922922,272,Apple Hill Crescent,Kitchener,Ontario,N2E 4K6
43.8225703,-79.4168956,46,Apple Orchard Lane,Markham,Ontario,L3T 3V2
43.2282946,-79.7254482,9,Apple Place,Hamilton,Ontario,L8E 2L1
43.22721,-79.7259418,31,Apple Place,Hamilton,Ontario,L8E 2L1
43.3854307,-80.4360142,63,Apple Ridge Drive,Kitchener,Ontario,N2P 0A1
43.444046,-80.4162578,214,Apple Tree Court,Kitchener,Ontario,N2A 0E4
43.4440457,-80.4181924,40,Apple Tree Drive,Kitchener,Ontario,N2A 0E4
45.4487639,-75.6487701,381,Apple Tree Lane,Ottawa,Ontario,K1K 3C9
43.7955385,-79.6676554,135,Apple Valley Way,Brampton,Ontario,L6P 3X3
43.7583894,-79.7757862,62,Appleaire Crescent,Brampton,Ontario,L6R 0W1
43.7674986,-79.4965076,17,Applebaum Terrace,Toronto,Ontario,M3J 3M6
43.2177217,-79.8965732,79,Appleblossom Drive,Hamilton,Ontario,L9C 6N9
49.927315,-119.442626,134,Applebrooke Crescent,Kelowna,British Columbia,V1V 1Y8
43.8240776,-79.309467,30,Appleby Crescent,Markham,Ontario,L3R 0Y5
43.7123315,-79.706141,28,Appleby Drive,Brampton,Ontario,L6T 1V9
43.3595448,-79.7426967,117,Appleby Place,Burlington,Ontario,L7L 1C7
43.3595363,-79.7426932,117,Appleby Place,Burlington,Ontario,L7L 1C7
43.2150963,-79.9619827,258,Appleby Road,Hamilton,Ontario,L9G 2C1
43.6516744,-79.5488687,22,Appleby Road,Toronto,Ontario,M9B 4N3
49.9273974,-119.4448416,116,Applecrest Court,Kelowna,British Columbia,V1V 1Y8
45.3584536,-75.9258705,348,Applecross Crescent,Ottawa,Ontario,K2K 0H9
43.447729,-80.5555026,498,Appledale Crescent,Waterloo,Ontario,N2L 1W7
43.6639379,-79.5477384,23,Appledale Road,Toronto,Ontario,M9B 2Y7
43.2295765,-79.9140701,212,Appleford Road,Hamilton,Ontario,L9C 5E4
43.4428524,-80.5644417,449,Applegate Court,Waterloo,Ontario,N2T 0C1
43.8094833,-79.3522095,63,Applegate Crescent,Toronto,Ontario,M2H 3H6
45.3968377,-75.7123294,108,Applegate Private,Ottawa,Ontario,K1V 1R6
42.9542106,-81.2774756,52,Applegreen Grove,London,Ontario,N6J 1Y4
44.3199638,-78.3332498,353,Applegrove Avenue,Peterborough,Ontario,K9H 4C4
51.0491574,-113.9295266,20,Applegrove Place SE,Calgary,Alberta,T2A 7R5
46.4920228,-81.0037936,218,Applegrove Street,Sudbury,Ontario,P3C 1N3
43.7988554,-79.2355828,36,Applemore Road,Toronto,Ontario,M1B 1P6
43.2163953,-79.8990199,18,Appleseed Place,Hamilton,Ontario,L9C 6N9
49.5016566,-119.5808198,752,Appleton Avenue,Penticton,British Columbia,V2A 2C4
43.679668,-79.4374234,11,Appleton Avenue,Toronto,Ontario,M6E 1A3
43.6737125,-79.7224509,58,Appleton Trail,Brampton,Ontario,L6W 3R2
43.90863,-79.2505922,78,Appleview Road,Markham,Ontario,L6E 2G1
43.2179669,-79.7521809,13,Applewood Avenue,Hamilton,Ontario,L8G 3H9
43.4644953,-80.4555449,38,Applewood Avenue,Kitchener,Ontario,N2B 3T2
43.2514276,-79.9724213,10,Applewood Court,Hamilton,Ontario,L9H 4A7
44.2790274,-78.3690321,42,Applewood Court,Peterborough,Ontario,K9K 1R5
43.3477171,-80.3362537,592,Applewood Crescent,Cambridge,Ontario,N1S 1P3
42.9582862,-81.2880591,32,Applewood Lane,London,Ontario,N6J 1Y4
44.2466446,-76.4548923,14,Apprentice Street,Kingston,Ontario,K7K 5M9
43.8081043,-79.3826459,48,Apricot Street,Markham,Ontario,M2M 2Y1
43.220591,-79.990162,55,April Court,Hamilton,Ontario,L9G 1N1
43.739308,-79.4148443,20,Apsley Road,Toronto,Ontario,M5M 3S1
43.2085502,-79.2408927,30,Aquadale Drive,St. Catharines,Ontario,L2N 2T5
42.9938766,-79.2757655,11,Aquador Drive,Welland,Ontario,L3C 3W4
43.2327882,-79.680639,70,Aquamarine Drive,Hamilton,Ontario,L8E 5R2
45.4666675,-75.5200088,19,Aquamarine Private,Ottawa,Ontario,K1C 1J4
45.2703834,-75.7114893,38,Aquapass Place,Ottawa,Ontario,K2G 7B3
45.443145,-75.4924753,108,Aquarium Avenue,Ottawa,Ontario,K4A 0Z3
45.9088147,-66.5838074,25,Aquarius Street,Fredericton,New Brunswick,E3B 8M7
45.4570894,-75.4765153,569,Aquaview Drive,Ottawa,Ontario,K4A 4G3
44.6588196,-63.4988261,12,Aquavista Lane,Dartmouth,Nova Scotia,B2W 0K5
43.0046186,-79.2492208,320,Aqueduct Street,Welland,Ontario,L3C 1L8
43.7189394,-79.5858516,16,Aquila Court,Toronto,Ontario,M9W 1R9
45.2886173,-75.9252143,208,Aquilo Crescent,Ottawa,Ontario,K2S 0M4
50.8067694,-120.32375,120,Arab Run Road,Kamloops,British Columbia,V2H 1M4
43.7471554,-79.7685408,9,Arabia Gate,Brampton,Ontario,L6R 2W5
44.3058799,-76.4599056,406,Aragon Road,Kingston,Ontario,K7L 4V3
43.7751666,-79.2949527,42,Araman Drive,Toronto,Ontario,M1T 2T6
45.3495257,-75.8268824,16,Ararat Court,Ottawa,Ontario,K2H 8R8
43.7281357,-79.366406,10,Araz Place,Toronto,Ontario,M3C 2N2
52.2459116,-113.7848201,18,Arb Close,Red Deer,Alberta,T4R 3H3
45.3162992,-75.8232221,111,Arbeatha Street,Ottawa,Ontario,K2H 8A8
43.7250732,-79.5701602,12,Arbor Dell Road,Toronto,Ontario,M9W 4A7
45.3388238,-75.7631067,45,Arbordale Crescent,Ottawa,Ontario,K2G 4R7
43.8756764,-79.296404,12,Arborfield Lane,Markham,Ontario,L3R 4M9
43.7282346,-79.623189,31,Arborview Crescent,Toronto,Ontario,M9W 7A6
45.9288082,-66.6213562,100,Arbour Brook Lane,Fredericton,New Brunswick,E3B 6X5
43.3405929,-80.3068447,23,Arbour Court,Cambridge,Ontario,N1R 7H2
44.241669,-76.5572688,631,Arbour Crescent,Kingston,Ontario,K7M 3X9
51.1344638,-114.2056723,102,Arbour Crest Circle NW,Calgary,Alberta,T3G 4H3
51.1383617,-114.208945,137,Arbour Crest Rise NW,Calgary,Alberta,T3G 4L3
51.1393374,-114.2059964,60,Arbour Crest Terrace NW,Calgary,Alberta,T3G 4L3
51.1392208,-114.1925294,95,Arbour Gen Close NW,Calgary,Alberta,T3G 3Y7
51.1377373,-114.1928541,163,Arbour Gen Close NW,Calgary,Alberta,T3G 3Y8
43.1723583,-79.2797792,20,Arbour Glen Drive,St. Catharines,Ontario,L2R 5L3
51.1402647,-114.1925349,24,Arbour Ridge Heights NW,Calgary,Alberta,T3G 3Z1
51.1355024,-114.2149043,60,Arbour Stone Close NW,Calgary,Alberta,T3G 5B3
51.1344978,-114.2172086,156,Arbour Stone Crescent NW,Calgary,Alberta,T3G 5B3
51.132668,-114.2198824,39,Arbour Stone Way NW,Calgary,Alberta,T3G 5E9
45.3046936,-75.9931108,115,Arbourbrook Boulevard,Ottawa,Ontario,K0A 1L0
43.6376203,-79.5751099,18,Arbroath Crescent,Toronto,Ontario,M9C 2H3
45.3270856,-75.7761368,29,Arbuckle Crescent,Ottawa,Ontario,K2H 8K9
43.0217828,-81.2367292,37,Arbur Glen Crescent,London,Ontario,N5Y 4Z3
43.1943136,-79.8012321,38,Arbutus Crescent,Hamilton,Ontario,L8J 3Z6
43.7621508,-79.2881476,56,Arbutus Crescent,Toronto,Ontario,M1P 2W1
45.4678309,-75.4816265,607,Arc-En-Ciel Street,Ottawa,Ontario,K4A 2Y7
43.2441511,-79.8781286,31,Arcade Crescent,Hamilton,Ontario,L8P 2N9
43.2016607,-79.9095751,26,Arch Deacon Clark Trail,Hamilton,Ontario,L9B 1K9
43.7399416,-79.8033138,20,Archer Court,Brampton,Ontario,L6Z 1Y1
43.8959572,-79.2407158,12,Archer Court,Markham,Ontario,L6B 1B5
45.3459234,-75.6870742,25,Archer Square,Ottawa,Ontario,K1V 1G8
44.3570291,-79.7124104,21,Archer Street,Barrie,Ontario,L4N 8L5
43.2009716,-79.9243278,19,Archer Way,Hamilton,Ontario,L9C 4T2
43.6576979,-79.5633731,76,Archerhill Drive,Toronto,Ontario,M9B 2R5
49.6820076,-125.0260293,120,Archery Crescent,Courtenay,British Columbia,V9N 9L9
44.2768939,-78.3226047,563,Archibald Avenue,Peterborough,Ontario,K9J 7V6
52.2464181,-113.7675767,68,Archibald Crescent,Red Deer,Alberta,T4R 2H3
43.7533126,-79.2642076,47,Archibald Mews,Toronto,Ontario,M1P 2S1
43.6953602,-79.7745557,19,Archibald Street,Brampton,Ontario,L6X 3P1
43.246349,-79.8056947,24,Archibald Street,Hamilton,Ontario,L8H 1W2
48.3777662,-89.2486069,440,Archibald Street South,Thunder Bay,Ontario,P7E 1E2
43.7453514,-79.562026,34,Archway Crescent,Toronto,Ontario,M9M 2G3
43.8665631,-79.5160382,33,Arco Circle,Vaughan,Ontario,L6A 1A8
43.8672154,-79.5159929,112,Arco Circle,Vaughan,Ontario,L6A 1A8
50.4492311,-104.5899071,605,Arcola Avenue,Regina,Saskatchewan,S4N 6C6
45.4230353,-75.6519972,109,Arcola Private,Ottawa,Ontario,K1K 4S3
43.7272524,-79.5502812,11,Arcot Boulevard,Toronto,Ontario,M9W 2N8
43.7733267,-79.7572111,56,Arctic Fox Crescent,Brampton,Ontario,L6R 0J6
43.7710762,-79.7472483,9,Arctic Willow Road,Brampton,Ontario,L6R 3G2
43.7706703,-79.7500157,29,Arctic Wolf Road,Brampton,Ontario,L6R 0W9
43.8082825,-79.7240584,11,Arda Crescent,Brampton,Ontario,L6P 0A2
44.3588272,-79.700795,62,Ardagh Road,Barrie,Ontario,L4N 9C7
44.3574942,-79.7048301,106,Ardagh Road,Barrie,Ontario,L4N 9C7
42.9739315,-81.2484288,14,Ardaven Place,London,Ontario,N6C 3P6
52.2475724,-113.7772871,14,Ardell Close,Red Deer,Alberta,T4R 3N7
45.3314847,-75.7691548,14,Ardell Grove,Ottawa,Ontario,K2G 4C6
43.277254,-79.7838801,22,Arden Avenue,Hamilton,Ontario,L8H 2W6
43.3506733,-79.7643405,323,Arden Crescent,Burlington,Ontario,L7L 1T3
43.3510446,-79.7641723,369,Arden Crescent,Burlington,Ontario,L7L 1T3
43.7120902,-79.2886961,28,Arden Crescent,Toronto,Ontario,M1L 1Z9
43.9100621,-78.8390178,233,Arden Drive,Oshawa,Ontario,L1G 6L4
46.5386083,-84.3896142,42,Arden Street,Sault Ste. Marie,Ontario,P6C 2K8
43.6897941,-79.7466346,61,Ardglen Drive,Brampton,Ontario,L6W 2B3
43.812252,-79.2714062,48,Ardgowan Crescent,Toronto,Ontario,M1V 1E5
43.3784474,-79.7519642,627,Ardleigh Crescent,Burlington,Ontario,L7L 3V7
43.378933,-79.7535029,656,Ardleigh Crescent,Burlington,Ontario,L7L 3V7
43.553333,-80.2488502,13,Ardmay Crescent,Guelph,Ontario,N1H 8N9
43.6941148,-79.4197058,35,Ardmore Road,Toronto,Ontario,M5P 2T6
45.2652527,-75.6946776,325,Ardmore Street,Ottawa,Ontario,K4M 0B9
43.3886732,-80.3041243,20,Ardoch Mews,Cambridge,Ontario,N1R 8R3
43.1586117,-81.6843776,225,Ardross Street,North Middlesex,Ontario,N0M 2K0
43.8415586,-79.4996992,53,Ardwell Crescent,Vaughan,Ontario,L6A 1L7
43.8420965,-79.5012825,134,Ardwell Crescent,Vaughan,Ontario,L6A 1L7
43.7449254,-79.5600328,141,Ardwick Boulevard,Toronto,Ontario,M9M 2G3
43.6788258,-79.4071349,17,Ardwold Gate,Toronto,Ontario,M5R 1X9
43.4415731,-80.4231791,42,Ardwood Place,Kitchener,Ontario,N2A 3X9
43.5627044,-80.9216616,13,Arena Drive,Perth East,Ontario,N0K 1M0
43.725286,-79.2702305,16,Argate Place,Toronto,Ontario,M1K 2P3
52.240702,-113.7812768,14,Argent Close,Red Deer,Alberta,T4R 3H3
52.2402638,-113.7820454,28,Argent Close,Red Deer,Alberta,T4R 3H3
43.9314415,-78.6919561,90,Argent Street,Clarington,Ontario,L1C 5B8
43.8527768,-79.5539217,122,Argento Crescent,Vaughan,Ontario,L4H 0E4
43.8529502,-79.5547771,143,Argento Crescent,Vaughan,Ontario,L4H 0E4
45.4432845,-75.5232303,263,Argonaut Circle,Ottawa,Ontario,K1W 1G3
44.6898793,-63.5683229,42,Argus Drive,Dartmouth,Nova Scotia,B3A 4Y1
43.2507527,-79.8156365,15,Argyle Avenue,Hamilton,Ontario,L8H 2V1
43.7366891,-80.9508899,531,Argyle Avenue North,North Perth,Ontario,N4W 1L1
46.5068367,-84.3063301,19,Argyle Road,Sault Ste. Marie,Ontario,P6A 3Z5
44.3179073,-80.6494169,3,Argyle Street,Grey Highlands,Ontario,N0C 1H0
44.3197044,-80.6515632,95,Argyle Street,Grey Highlands,Ontario,N0C 1H0
44.3195062,-80.6526338,122,Argyle Street,Grey Highlands,Ontario,N0C 1H0
44.3195502,-80.6529275,134,Argyle Street,Grey Highlands,Ontario,N0C 1H0
43.3970096,-80.3594972,126,Argyle Street North,Cambridge,Ontario,N3H 3M9
43.3942581,-80.3616065,335,Argyle Street South,Cambridge,Ontario,N3H 2W7
45.4832646,-75.4655577,24,Aria Court,Ottawa,Ontario,K4A 0B4
43.7577171,-79.7271742,7,Aria Lane,Brampton,Ontario,L6R 1W0
43.7545693,-79.7603807,22,Arid Avenue,Brampton,Ontario,L6R 0C1
45.3182081,-75.8376887,63,Ariel Court,Ottawa,Ontario,K2H 9S1
43.8314515,-79.125263,609,Ariel Crescent,Pickering,Ontario,L1V 3Y9
43.8318437,-79.1267827,639,Ariel Crescent,Pickering,Ontario,L1V 3Y9
43.675184,-79.8257136,15,Ariel Road,Brampton,Ontario,L6X 5L5
43.2043625,-79.8311172,16,Aries Court,Hamilton,Ontario,L8T 4Y4
43.8979065,-79.3155213,71,Aries Crescent,Markham,Ontario,L6C 0M4
43.8435208,-79.513655,98,Arisaig Drive,Vaughan,Ontario,L6A 1L7
45.3719082,-75.6249336,105,Arista Court,Ottawa,Ontario,K1G 4K7
43.8154449,-79.5941754,55,Arista Gate,Vaughan,Ontario,L4H 2J2
43.7831323,-79.7323872,15,Aristocrat Road,Brampton,Ontario,L6P 1E7
46.5171083,-84.2805892,52,Arizona Avenue,Sault Ste. Marie,Ontario,P6A 4L9
43.6462969,-79.7583741,30,Arizona Drive,Brampton,Ontario,L6Y 0M2
43.7377307,-79.3831308,43,Arjay Crescent,Toronto,Ontario,M2L 1E4
43.6924087,-79.7870923,47,Arjay Trail,Brampton,Ontario,L6X 4T7
43.2601653,-79.9039258,24,Arkell Street,Hamilton,Ontario,L8S 1L7
43.2473731,-79.8689041,7,Arkledun Avenue,Hamilton,Ontario,L8N 2C6
43.6905108,-79.5673077,27,Arkley Crescent,Toronto,Ontario,M4S 1C6
45.3177309,-75.9416853,55,Arkose Street,Ottawa,Ontario,K2T 0G6
45.1984899,-75.8381016,14,Arlberg Lane,Ottawa,Ontario,K0A 2Z0
43.7598935,-79.2664906,12,Arlene Crescent,Toronto,Ontario,M1P 3K5
43.7479739,-79.5075882,175,Arleta Avenue,Toronto,Ontario,M3N 1J4
45.4047666,-75.7071982,421,Arlington Avenue,Ottawa,Ontario,K1R 6Z5
43.3436819,-79.7867274,536,Arlington Boulevard,Burlington,Ontario,L7N 2M3
43.4345031,-80.4458556,58,Arlington Boulevard,Kitchener,Ontario,N2A 1C2
42.9651134,-81.2120648,204,Arlington Crescent,London,Ontario,N5Z 3J1
46.5911344,-81.3308177,14,Arlington Drive,Sudbury,Ontario,P0M 1R0
46.5880887,-81.3461199,146,Arlington Drive West,Sudbury,Ontario,P0M 1R0
44.2496173,-76.5727291,742,Arlington Park Place,Kingston,Ontario,K7M 7E6
50.4023593,-104.6269888,63,Arlington Street,Regina,Saskatchewan,S4S 6H7
43.8030728,-79.3994045,9,Arlington Way,Toronto,Ontario,L3T 1J3
43.7663663,-79.4620558,51,Arlstan Drive,Toronto,Ontario,M3H 5K8
44.6721479,-63.6500626,94,Armada Drive,Halifax,Nova Scotia,B3M 3Y7
44.6679223,-63.5854964,68,Armament Road,Dartmouth,Nova Scotia,B3A 3A6
46.5750114,-81.1903131,120,Armand Crescent,Sudbury,Ontario,P0M 1L0
46.6467529,-80.9430458,39,Armand Street,Sudbury,Ontario,P3P 1J1
43.8898154,-79.2819448,10,Armando Drive,Markham,Ontario,L3P 8M1
43.8898276,-79.2819484,10,Armando Drive,Markham,Ontario,L3P 8M1
43.7868887,-79.7500892,23,Armani Lane,Brampton,Ontario,L6R 0E1
44.7038321,-63.6914074,153,Armenia Drive,Bedford,Nova Scotia,B4A 4H5
48.4178723,-123.3293258,20,Armine Place,Victoria,British Columbia,V8S 1G3
52.2518302,-113.777841,113,Armitage Close,Red Deer,Alberta,T4R 2H3
43.7679606,-79.3076566,42,Armitage Drive,Toronto,Ontario,M1R 4K1
43.6721791,-79.7203419,28,Armitage Place,Brampton,Ontario,L6W 3R2
43.8222619,-79.4568158,22,Armon Avenue,Vaughan,Ontario,L4J 8B2
45.4446049,-75.6241218,426,Armonia Private,Ottawa,Ontario,K1K 0S6
43.7458509,-79.4341817,242,Armour Boulevard,Toronto,Ontario,M3H 1M1
43.2237514,-79.9424996,118,Armour Crescent,Hamilton,Ontario,L9K 1L6
49.83293,-119.4855217,664,Armour Crescent,Kelowna,British Columbia,V1W 1A3
50.7949438,-120.3153902,384,Armour Place,Kamloops,British Columbia,V2H 1L2
50.4792417,-104.640093,22,Armour Street,Regina,Saskatchewan,S4R 0P7
44.6394477,-63.6182528,17,Armshore Drive,Halifax,Nova Scotia,B3L 1N5
43.2343594,-79.7830041,18,Armstrong Avenue,Hamilton,Ontario,L8E 2W8
50.4613511,-104.5560177,46,Armstrong Bay,Regina,Saskatchewan,S4N 4C8
52.2498581,-113.7822613,11,Armstrong Close,Red Deer,Alberta,T4N 6R9
52.2499504,-113.7843306,35,Armstrong Close,Red Deer,Alberta,T4N 6R9
44.6849301,-63.6723946,39,Armstrong Court,Halifax,Nova Scotia,B3M 4N9
44.3140481,-80.6476199,28,Armstrong Crescent,Grey Highlands,Ontario,N0C 1H0
44.3136244,-80.6492163,57,Armstrong Crescent,Grey Highlands,Ontario,N0C 1H0
44.3138606,-80.6488779,59,Armstrong Crescent,Grey Highlands,Ontario,N0C 1H0
